<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVDA.US,D,20160901,000000,60.59,62.553,60.54,62.329,9829605,0
NVDA.US,D,20160902,000000,62.455,62.523,61.013,61.714,7409495,0
NVDA.US,D,20160906,000000,61.932,62.299,61.614,62.299,6490322,0
NVDA.US,D,20160907,000000,62.101,62.405,61.023,61.389,6521847,0
NVDA.US,D,20160908,000000,61.321,61.922,60.62,61.823,6676426,0
NVDA.US,D,20160909,000000,61.142,61.489,58.23,58.745,17033127,0
NVDA.US,D,20160912,000000,57.965,60.072,56.567,59.969,12778981,0
NVDA.US,D,20160913,000000,59.811,60.5,58.755,59.106,9272731,0
NVDA.US,D,20160914,000000,59.226,59.811,58.735,59.613,6669471,0
NVDA.US,D,20160915,000000,59.713,61.942,59.573,61.872,12784186,0
NVDA.US,D,20160916,000000,62.091,62.426,61.311,62.021,21111846,0
NVDA.US,D,20160919,000000,62.671,64.409,62.387,62.84,9393517,0
NVDA.US,D,20160920,000000,63.559,63.559,61.922,62.269,7774549,0
NVDA.US,D,20160921,000000,62.455,64.135,62.446,64.016,7769079,0
NVDA.US,D,20160922,000000,64.389,64.587,63.807,64.174,6862362,0
NVDA.US,D,20160923,000000,64.253,64.438,63.817,64.105,6463744,0
NVDA.US,D,20160926,000000,63.372,63.757,62.7,63.5,4777996,0
NVDA.US,D,20160927,000000,63.254,65.772,63.224,65.673,9197594,0
NVDA.US,D,20160928,000000,65.772,65.961,65.069,65.911,7154075,0
NVDA.US,D,20160929,000000,65.802,66.729,65.189,66.52,7860586,0
NVDA.US,D,20160930,000000,66.887,68.286,66.49,67.629,8647370,0
NVDA.US,D,20161003,000000,67.629,68.603,67.44,67.559,5254953,0
NVDA.US,D,20161004,000000,67.659,68.792,66.907,67.409,6329671,0
NVDA.US,D,20161005,000000,67.983,68.672,67.131,67.339,7059849,0
NVDA.US,D,20161006,000000,66.53,66.947,65.395,66.46,8933640,0
NVDA.US,D,20161007,000000,66.907,67.082,65.792,65.98,6658790,0
NVDA.US,D,20161010,000000,66.323,66.679,65.604,66.217,6370210,0
NVDA.US,D,20161011,000000,66.009,66.108,64.763,65.266,7502868,0
NVDA.US,D,20161012,000000,65.002,65.91,64.458,65.564,6181770,0
NVDA.US,D,20161013,000000,64.793,64.943,62.87,64.498,8799353,0
NVDA.US,D,20161014,000000,65.286,65.732,64.744,65.128,6048982,0
NVDA.US,D,20161017,000000,65.118,65.732,64.666,64.754,4467679,0
NVDA.US,D,20161018,000000,65.654,66.118,65.385,65.742,5211862,0
NVDA.US,D,20161019,000000,65.296,65.911,64.963,65.604,4269690,0
NVDA.US,D,20161020,000000,66.371,67.062,65.435,66.847,7245377,0
NVDA.US,D,20161021,000000,66.61,66.779,66.029,66.66,4007601,0
NVDA.US,D,20161024,000000,67.112,69.868,67.102,69.788,8353308,0
NVDA.US,D,20161025,000000,69.669,71.356,69.334,70.937,9691880,0
NVDA.US,D,20161026,000000,70.339,72,70.271,71.217,8110554,0
NVDA.US,D,20161027,000000,71.762,71.901,69.466,69.758,8022510,0
NVDA.US,D,20161028,000000,70.093,71.158,69.51,69.64,7042619,0
NVDA.US,D,20161031,000000,69.868,70.693,69.828,70.231,6393067,0
NVDA.US,D,20161101,000000,70.488,70.877,67.399,68.149,11986902,0
NVDA.US,D,20161102,000000,68.672,69.6,67.742,67.864,7493931,0
NVDA.US,D,20161103,000000,68.178,68.237,65.772,67.072,7843855,0
NVDA.US,D,20161104,000000,66.63,67.836,65.707,66.689,8328064,0
NVDA.US,D,20161107,000000,68.642,70.787,68.593,70.339,11334434,0
NVDA.US,D,20161108,000000,70.608,70.837,69.58,70.231,10660837,0
NVDA.US,D,20161109,000000,68.326,69.976,67.826,69.05,11409517,0
NVDA.US,D,20161110,000000,70.558,70.568,65.891,66.887,17222911,0
NVDA.US,D,20161111,000000,78.473,87.612,77.478,86.823,54791387,0
NVDA.US,D,20161114,000000,86.942,87.04,82.531,82.551,34165333,0
NVDA.US,D,20161115,000000,83.192,86.309,82.834,85.066,15859015,0
NVDA.US,D,20161116,000000,86.2,91.348,85.217,90.435,24778125,0
NVDA.US,D,20161117,000000,91.106,93.557,89.467,91.186,20906929,0
NVDA.US,D,20161118,000000,91.186,93.1,90.604,92.142,14462311,0
NVDA.US,D,20161121,000000,92.864,93.12,91.196,91.769,10575670,0
NVDA.US,D,20161122,000000,92.085,92.517,91.176,92.428,7775954,0
NVDA.US,D,20161123,000000,92.638,94.148,91.699,92.885,10787453,0
NVDA.US,D,20161125,000000,93.328,94,92.329,93.071,4667394,0
NVDA.US,D,20161128,000000,92.785,93.644,92.518,93.022,5958172,0
NVDA.US,D,20161129,000000,92.915,93.348,91.459,92.172,10427302,0
NVDA.US,D,20161130,000000,92.518,93.071,91.035,91.134,10414041,0
NVDA.US,D,20161201,000000,91.035,91.104,83.791,86.626,25682901,0
NVDA.US,D,20161202,000000,85.251,87.774,84.138,87.428,11954375,0
NVDA.US,D,20161205,000000,88.95,91.539,87.971,90.817,14942041,0
NVDA.US,D,20161206,000000,91.144,92.648,90.512,92.309,12194604,0
NVDA.US,D,20161207,000000,91.768,94.198,91.035,93.972,11493405,0
NVDA.US,D,20161208,000000,94.089,95.501,91.978,92.388,9317251,0
NVDA.US,D,20161209,000000,93.111,93.18,89.661,90.759,9561103,0
NVDA.US,D,20161212,000000,88.811,88.91,86.527,88.555,14874720,0
NVDA.US,D,20161213,000000,89.048,91.224,89.008,90.116,9525878,0
NVDA.US,D,20161214,000000,91.469,95.988,90.512,95.334,24132659,0
NVDA.US,D,20161215,000000,95.779,98.774,95.481,97.578,18418972,0
NVDA.US,D,20161216,000000,98.675,99.54,96.596,99.255,24884854,0
NVDA.US,D,20161219,000000,98.543,101.27,97.855,100.46,18389673,0
NVDA.US,D,20161220,000000,103.38,104.9,102.92,103.96,21032338,0
NVDA.US,D,20161221,000000,104.42,104.72,102.51,104.6,14288197,0
NVDA.US,D,20161222,000000,105.59,107.6,105.3,105.87,18055911,0
NVDA.US,D,20161223,000000,105.15,108.56,105.04,108.46,15574050,0
NVDA.US,D,20161227,000000,110.76,116.01,109.92,115.97,29875401,0
NVDA.US,D,20161228,000000,118.22,118.54,107.42,107.98,57116393,0
NVDA.US,D,20161229,000000,103.7,110.19,101.6,110.13,54439954,0
NVDA.US,D,20161230,000000,110.05,110.62,105.07,105.51,30677882,0
NVDA.US,D,20170103,000000,103.2,105.14,98.232,100.83,37134658,0
NVDA.US,D,20170104,000000,102.2,104.29,100.36,103.19,29993434,0
NVDA.US,D,20170105,000000,103.33,104.59,99.89,100.56,24408771,0
NVDA.US,D,20170106,000000,101.65,103.05,100.03,101.9,17974394,0
NVDA.US,D,20170109,000000,102.3,106.75,102.3,106.03,22921324,0
NVDA.US,D,20170110,000000,106.56,107.92,104.42,105.24,19439702,0
NVDA.US,D,20170111,000000,104.77,104.97,102.95,103.95,13040492,0
NVDA.US,D,20170112,000000,103.03,103.5,100.45,102.24,15736066,0
NVDA.US,D,20170113,000000,102.4,103.8,101.86,102.23,11432480,0
NVDA.US,D,20170117,000000,101.8,102,99.416,99.95,13856174,0
NVDA.US,D,20170118,000000,99.079,102.03,97.964,101.75,13725431,0
NVDA.US,D,20170119,000000,101.87,105.23,101.78,103.95,15727761,0
NVDA.US,D,20170120,000000,104.85,105.57,101.92,102.81,12135072,0
NVDA.US,D,20170123,000000,102.6,104.67,102.5,103.88,9081497,0
NVDA.US,D,20170124,000000,104.29,106.33,103.7,106.08,10612086,0
NVDA.US,D,20170125,000000,107.78,108.03,105.1,106.54,13021368,0
NVDA.US,D,20170126,000000,106.65,108.66,105.47,108.37,11448536,0
NVDA.US,D,20170127,000000,108.64,110.59,107.58,110.47,11265892,0
NVDA.US,D,20170130,000000,109.62,109.71,106.66,108.73,12268143,0
NVDA.US,D,20170131,000000,107.68,108.76,106.95,107.91,8874821,0
NVDA.US,D,20170201,000000,109.28,112.81,108.58,112.64,14571445,0
NVDA.US,D,20170202,000000,111.99,114.41,110.76,114.07,12071009,0
NVDA.US,D,20170203,000000,114.13,114.57,112.59,113.07,9427612,0
NVDA.US,D,20170206,000000,112.69,115.98,112.69,115.97,12195818,0
NVDA.US,D,20170207,000000,117.35,119.53,116.55,117.77,18700472,0
NVDA.US,D,20170208,000000,117.05,117.95,115.05,117.26,11192243,0
NVDA.US,D,20170209,000000,117.51,117.7,114.28,115.05,16959966,0
NVDA.US,D,20170210,000000,118.54,119.31,111.29,112.31,41429338,0
NVDA.US,D,20170213,000000,112.08,112.67,106.95,107.11,29204578,0
NVDA.US,D,20170214,000000,106.74,108.86,105.06,107.51,21291857,0
NVDA.US,D,20170215,000000,107.63,108.52,106.51,107.73,9334729,0
NVDA.US,D,20170216,000000,108.12,108.14,104.43,105.99,15427921,0
NVDA.US,D,20170217,000000,105.47,106.16,103.59,105.98,13699582,0
NVDA.US,D,20170221,000000,106.98,109.93,106.97,109.77,13489277,0
NVDA.US,D,20170222,000000,110.26,110.64,108.84,109.6,10335755,0
NVDA.US,D,20170223,000000,104.42,105.29,98.657,99.465,39763182,0
NVDA.US,D,20170224,000000,96.07,100.95,94.714,100.36,24850821,0
NVDA.US,D,20170227,000000,101.15,103.94,100.51,103.34,16674384,0
NVDA.US,D,20170228,000000,103.73,104.12,99.75,100.44,15310161,0
NVDA.US,D,20170301,000000,102.72,103.3,100.07,101.71,11850411,0
NVDA.US,D,20170302,000000,101.22,101.77,97.87,97.979,17465753,0
NVDA.US,D,20170303,000000,97.552,97.752,95.228,97.415,21595066,0
NVDA.US,D,20170306,000000,95.961,97.09,94.188,96.662,22118864,0
NVDA.US,D,20170307,000000,96.662,98.503,96.149,97.722,14970031,0
NVDA.US,D,20170308,000000,99.67,100.26,97.453,97.542,15553888,0
NVDA.US,D,20170309,000000,96.901,98.423,96.396,97.522,11628866,0
NVDA.US,D,20170310,000000,98.587,99.06,97.365,98.079,11826213,0
NVDA.US,D,20170313,000000,99.6,101.2,98.483,100.8,19555057,0
NVDA.US,D,20170314,000000,101.32,101.68,99.445,100.73,13186395,0
NVDA.US,D,20170315,000000,101.2,101.92,99.295,101.49,15536061,0
NVDA.US,D,20170316,000000,101.91,102.76,101.36,102.74,13213757,0
NVDA.US,D,20170317,000000,103.45,105.02,102.74,104.97,24853922,0
NVDA.US,D,20170320,000000,105.68,108.47,105.03,108.31,18909144,0
NVDA.US,D,20170321,000000,107.62,108.81,104.48,104.81,23075055,0
NVDA.US,D,20170322,000000,104.38,107.13,104.22,106.96,15579765,0
NVDA.US,D,20170323,000000,106.64,107.42,105.6,105.98,13487627,0
NVDA.US,D,20170324,000000,107.84,108.16,105.32,106.36,10884586,0
NVDA.US,D,20170327,000000,104.48,107.27,102.51,107.12,12375696,0
NVDA.US,D,20170328,000000,107.17,107.76,106.16,106.58,10262290,0
NVDA.US,D,20170329,000000,106.88,107.36,106.14,106.23,8700466,0
NVDA.US,D,20170330,000000,106.52,108.85,106.29,108.26,13157017,0
NVDA.US,D,20170331,000000,107.88,108.74,107.27,107.8,10956878,0
NVDA.US,D,20170403,000000,107.82,108.51,106.31,107.25,11246791,0
NVDA.US,D,20170404,000000,102.33,103.35,99.315,99.75,31853307,0
NVDA.US,D,20170405,000000,98.99,101.32,98.473,99,18572813,0
NVDA.US,D,20170406,000000,99.211,100.21,97.395,99.73,15887617,0
NVDA.US,D,20170407,000000,99.98,100.68,98.695,99.305,10838416,0
NVDA.US,D,20170410,000000,99.333,99.6,96.593,96.762,18576710,0
NVDA.US,D,20170411,000000,95.553,97.88,95.356,97.11,15614768,0
NVDA.US,D,20170412,000000,97.11,97.682,96.099,96.306,10089873,0
NVDA.US,D,20170413,000000,95.336,96.208,94.505,94.505,12536535,0
NVDA.US,D,20170417,000000,95.021,98.217,94.813,98.207,12268162,0
NVDA.US,D,20170418,000000,97.632,98.513,96.593,98.266,9260639,0
NVDA.US,D,20170419,000000,98.97,99.95,98.383,98.657,9440293,0
NVDA.US,D,20170420,000000,99.245,100.41,98.383,100.22,9877763,0
NVDA.US,D,20170421,000000,99.81,100.74,99.333,100.63,8423710,0
NVDA.US,D,20170424,000000,101.89,102.41,101.06,101.88,9384185,0
NVDA.US,D,20170425,000000,102.47,104.25,101.6,103.67,9806090,0
NVDA.US,D,20170426,000000,104.21,104.31,102.87,102.95,8250383,0
NVDA.US,D,20170427,000000,103.25,104.88,102.52,104.54,8068606,0
NVDA.US,D,20170428,000000,104.28,104.54,103,103.23,8796869,0
NVDA.US,D,20170501,000000,103.67,105.75,103.38,105.54,7759469,0
NVDA.US,D,20170502,000000,104.45,104.49,101.5,102.41,15781736,0
NVDA.US,D,20170503,000000,102.13,103.57,101.53,103.18,8489121,0
NVDA.US,D,20170504,000000,103.43,103.87,102.46,102.78,5293858,0
NVDA.US,D,20170505,000000,102.31,103.08,101.68,102.79,5770237,0
NVDA.US,D,20170508,000000,103.27,103.33,101.26,101.7,9208130,0
NVDA.US,D,20170509,000000,101.93,103.85,101.59,101.87,19479626,0
NVDA.US,D,20170510,000000,113.12,120.55,112.85,120.04,53687016,0
NVDA.US,D,20170511,000000,118.81,129.08,118.67,125.2,48886842,0
NVDA.US,D,20170512,000000,125.33,128.26,124.48,126.57,24286881,0
NVDA.US,D,20170515,000000,128.22,133.04,128.04,132.94,27375903,0
NVDA.US,D,20170516,000000,135,136.03,131.99,135.43,28268947,0
NVDA.US,D,20170517,000000,132.73,133.49,126.23,126.4,32044627,0
NVDA.US,D,20170518,000000,128.16,132.06,125.74,131.7,29201889,0
NVDA.US,D,20170519,000000,135.76,136.92,133.99,134.76,25523209,0
NVDA.US,D,20170522,000000,136.48,138.18,136.06,137.6,21081915,0
NVDA.US,D,20170523,000000,138.4,138.49,134.47,135.77,17174257,0
NVDA.US,D,20170524,000000,139.66,139.77,136.78,137.27,20608973,0
NVDA.US,D,20170525,000000,138.7,138.73,135.2,136.96,15326704,0
NVDA.US,D,20170526,000000,136.63,143.93,135.84,140.52,19628894,0
NVDA.US,D,20170530,000000,142.36,144.92,141.73,143.52,24925735,0
NVDA.US,D,20170531,000000,145.32,145.63,140.74,143,22306783,0
NVDA.US,D,20170601,000000,143.64,143.68,141.2,143.01,12629305,0
NVDA.US,D,20170602,000000,142.89,143.95,142.07,142.3,12286694,0
NVDA.US,D,20170605,000000,141.66,147.15,141.19,146.63,20593080,0
NVDA.US,D,20170606,000000,146.44,148.31,145.43,145.97,19134392,0
NVDA.US,D,20170607,000000,146.95,148.5,146.32,147.74,15307609,0
NVDA.US,D,20170608,000000,152.05,158.52,150.39,158.46,29052359,0
NVDA.US,D,20170609,000000,163.23,166.94,141.43,148.22,93076608,0
NVDA.US,D,20170612,000000,144.51,150.3,140.79,148.59,42690140,0
NVDA.US,D,20170613,000000,152.96,153.33,144.28,150,42135183,0
NVDA.US,D,20170614,000000,150.12,152.63,147.12,150.32,29800545,0
NVDA.US,D,20170615,000000,145.59,152.18,145.13,150.97,24225876,0
NVDA.US,D,20170616,000000,151.36,153.26,148.86,150.22,23237653,0
NVDA.US,D,20170619,000000,152,156.06,151.85,155.85,19536447,0
NVDA.US,D,20170620,000000,157.55,160.24,155.46,155.63,27614267,0
NVDA.US,D,20170621,000000,156.73,158.14,154.25,157.99,17225959,0
NVDA.US,D,20170622,000000,158.32,158.85,155.93,156.89,11824330,0
NVDA.US,D,20170623,000000,157.2,157.84,151.81,152.41,27439000,0
NVDA.US,D,20170626,000000,153.72,155.14,146.95,150.75,26834639,0
NVDA.US,D,20170627,000000,150.04,150.39,144.98,145.21,25183317,0
NVDA.US,D,20170628,000000,147.94,150.54,144.38,150.35,25064831,0
NVDA.US,D,20170629,000000,149.22,149.34,142.73,145.31,26776126,0
NVDA.US,D,20170630,000000,146.01,146.55,142.16,143.21,18417564,0
NVDA.US,D,20170703,000000,143.7,144.29,137.28,138.03,17892683,0
NVDA.US,D,20170705,000000,140.59,142.87,139.83,141.73,20666315,0
NVDA.US,D,20170706,000000,140.56,144.03,138.46,142.15,18796973,0
NVDA.US,D,20170707,000000,144.41,146.13,143.5,145.39,16456682,0
NVDA.US,D,20170710,000000,148.36,152.58,147.3,152.28,24112007,0
NVDA.US,D,20170711,000000,152.43,154.73,150.75,154.43,19098066,0
NVDA.US,D,20170712,000000,156.82,161.5,155.1,161.01,28768158,0
NVDA.US,D,20170713,000000,161.5,164.75,157.27,159.11,34505996,0
NVDA.US,D,20170714,000000,159.79,163.49,159.51,163.49,23745609,0
NVDA.US,D,20170717,000000,164.78,165.95,160.25,162.74,23360022,0
NVDA.US,D,20170718,000000,160.28,165,159.8,164.41,19580100,0
NVDA.US,D,20170719,000000,164.78,165.85,163.1,163.58,17280938,0
NVDA.US,D,20170720,000000,164.38,165.96,162.4,165.95,17576920,0
NVDA.US,D,20170721,000000,165.12,167.74,164.54,166.54,16107247,0
NVDA.US,D,20170724,000000,166.83,167.22,164.19,164.6,16385822,0
NVDA.US,D,20170725,000000,163.7,164.38,162.07,163.83,12457242,0
NVDA.US,D,20170726,000000,166.13,168.36,164.31,165.71,16122594,0
NVDA.US,D,20170727,000000,166.71,167.18,156.09,160.24,19254306,0
NVDA.US,D,20170728,000000,158.8,163.86,157.8,162.88,12941806,0
NVDA.US,D,20170731,000000,163.42,164.85,159.13,161.01,14091603,0
NVDA.US,D,20170801,000000,160.62,163.05,159.5,162.98,10849401,0
NVDA.US,D,20170802,000000,164.22,164.36,159.77,162.88,11753229,0
NVDA.US,D,20170803,000000,162.86,165.08,162.17,164.93,11151445,0
NVDA.US,D,20170804,000000,165.85,168.5,164.93,165.66,14847681,0
NVDA.US,D,20170807,000000,166.83,170.76,166.44,170.74,18032065,0
NVDA.US,D,20170808,000000,172.28,172.94,167.15,168.72,18980113,0
NVDA.US,D,20170809,000000,166.87,170.6,166.12,170.5,13317885,0
NVDA.US,D,20170810,000000,170.55,171.05,162.82,163.23,32391258,0
NVDA.US,D,20170811,000000,155.68,157.52,151.51,154.5,37737891,0
NVDA.US,D,20170814,000000,158.19,166.99,157.72,166.84,32187260,0
NVDA.US,D,20170815,000000,167.05,168.1,164.07,165.43,19259741,0
NVDA.US,D,20170816,000000,166.04,166.98,162.33,163.63,15024400,0
NVDA.US,D,20170817,000000,163.3,163.98,159.88,159.97,13169927,0
NVDA.US,D,20170818,000000,162.16,162.85,158.16,160,15150914,0
NVDA.US,D,20170821,000000,160.99,161.45,155.9,157.67,15714900,0
NVDA.US,D,20170822,000000,159.14,161.43,158.37,161.19,11326866,0
NVDA.US,D,20170823,000000,159.84,164.85,159.49,164.4,14584569,0
NVDA.US,D,20170824,000000,165.7,165.88,162.75,163.82,11823841,0
NVDA.US,D,20170825,000000,164.77,165.18,162.18,162.44,8987519,0
NVDA.US,D,20170828,000000,163.21,163.73,160.97,163.6,9740847,0
NVDA.US,D,20170829,000000,161.23,164.2,160.9,163.33,8145876,0
NVDA.US,D,20170830,000000,164.12,164.73,162.9,164.29,9648422,0
NVDA.US,D,20170831,000000,165.1,168.18,164.8,168.02,15431310,0
NVDA.US,D,20170901,000000,168.53,170.44,168.18,169.03,11223692,0
NVDA.US,D,20170905,000000,166.97,167.18,162.19,164.51,17541635,0
NVDA.US,D,20170906,000000,165.84,166.39,163.03,164.41,9981233,0
NVDA.US,D,20170907,000000,165.09,166.48,163.58,165.18,8887973,0
NVDA.US,D,20170908,000000,164.71,165.31,161.35,162.32,12520476,0
NVDA.US,D,20170911,000000,164.16,168.02,163.95,167.59,14283899,0
NVDA.US,D,20170912,000000,168.58,168.58,165.57,168.19,10356218,0
NVDA.US,D,20170913,000000,167.18,170.09,165.88,168.94,14627053,0
NVDA.US,D,20170914,000000,167.38,171.1,166.39,167.98,12900157,0
NVDA.US,D,20170915,000000,171.4,178.6,171.19,178.6,34245370,0
NVDA.US,D,20170918,000000,183.6,189.59,183.32,185.98,42263535,0
NVDA.US,D,20170919,000000,183.96,188.25,183.08,185.78,21985415,0
NVDA.US,D,20170920,000000,185.93,187.83,182.68,184.27,17567101,0
NVDA.US,D,20170921,000000,180.11,181.17,176.12,179.23,27093272,0
NVDA.US,D,20170922,000000,178.79,180.78,177.1,177.5,12367065,0
NVDA.US,D,20170925,000000,176.26,176.31,168.73,169.55,22012950,0
NVDA.US,D,20170926,000000,174.97,177.18,168.92,170.5,28332148,0
NVDA.US,D,20170927,000000,174.14,174.79,171.29,174.25,17909818,0
NVDA.US,D,20170928,000000,174.54,174.7,172.3,174.2,10956541,0
NVDA.US,D,20170929,000000,177.58,178.23,175.76,177.27,15587391,0
NVDA.US,D,20171002,000000,179.27,180.45,175.51,177.5,12674535,0
NVDA.US,D,20171003,000000,177.75,179.06,176.09,177.87,9819568,0
NVDA.US,D,20171004,000000,178.12,180.24,176.64,179.34,10771793,0
NVDA.US,D,20171005,000000,180.33,180.47,178.06,179.24,11004017,0
NVDA.US,D,20171006,000000,178.15,180.31,177.5,179.77,8019710,0
NVDA.US,D,20171009,000000,181.26,185.16,180.5,183.84,14144518,0
NVDA.US,D,20171010,000000,189.82,191.33,185.69,187.34,24528847,0
NVDA.US,D,20171011,000000,188,189.39,186.17,189.33,13319977,0
NVDA.US,D,20171012,000000,189.47,191.47,188.33,189.42,13243276,0
NVDA.US,D,20171013,000000,191.93,193.36,190.04,192.95,15820969,0
NVDA.US,D,20171016,000000,194.15,196.39,191.62,196.28,14478080,0
NVDA.US,D,20171017,000000,195.44,197.22,194.7,196.1,11729223,0
NVDA.US,D,20171018,000000,196.45,196.48,191.7,195.93,14279284,0
NVDA.US,D,20171019,000000,192.81,196.34,190.83,196.15,14299248,0
NVDA.US,D,20171020,000000,196.81,197.91,194.89,195.25,11354807,0
NVDA.US,D,20171023,000000,196.13,197.17,194.15,194.97,10785096,0
NVDA.US,D,20171024,000000,195.34,197.07,194.29,197,10189340,0
NVDA.US,D,20171025,000000,195.43,197.54,189.56,192.04,20855003,0
NVDA.US,D,20171026,000000,193.14,194.51,192.18,194.04,8087125,0
NVDA.US,D,20171027,000000,196.23,200.17,195.1,200.16,14405837,0
NVDA.US,D,20171030,000000,200.16,204.37,199.53,202.13,12708132,0
NVDA.US,D,20171031,000000,203.42,206.16,203.19,205.09,10384914,0
NVDA.US,D,20171101,000000,207.6,208.2,202.89,205.47,12670849,0
NVDA.US,D,20171102,000000,204.28,206.08,201.94,204.22,8630210,0
NVDA.US,D,20171103,000000,205.47,206.95,203.63,206.95,8915894,0
NVDA.US,D,20171106,000000,205.47,208.21,204.98,207.87,9814197,0
NVDA.US,D,20171107,000000,208.78,211.1,208.29,210.2,10762190,0
NVDA.US,D,20171108,000000,210.05,210.2,205.51,207.41,13144281,0
NVDA.US,D,20171109,000000,203.56,204.61,198.68,203.61,24097364,0
NVDA.US,D,20171110,000000,211.28,216.83,209.83,214.32,31565930,0
NVDA.US,D,20171113,000000,214.32,215.35,210.21,210.83,14654094,0
NVDA.US,D,20171114,000000,211.2,213,209.44,212.38,13312878,0
